# meta={"format": "probe_hits_points", "version": "1.0", "exported_at": "2025-09-28T18:34:34", "units": {"length": "m", "pressure": "kPa", "time": "ms", "impulse": "kPa·ms"}, "grid": {"origin": [-25.0, 10, -25.0], "u_vec": [1.0, 0.0, 0.0], "v_vec": [0.0, 0.0, 1.0], "du": 5.0, "dv": 5.0, "nu": 10, "nv": 10}, "summary": {"unique_hit_cells": 72, "total_hits": 13563}, "context": {"charge_kg_tnt": 500, "n_rays_horizontal": 20000, "min_cos_to_normal": 0.08, "hemisphere": "+Y (horizontal plane focus)", "note": "only upward hemisphere rays; grazing filtered with dot(y)>=threshold"}}
# columns=i,j,x,y,z,incident_peak_pressure_kpa,reflected_peak_pressure_kpa,incident_impulse,reflected_impulse,arrive_time_ms,constant_time_ms,friedlander_beta
i,j,x,y,z,incident_peak_pressure_kpa,reflected_peak_pressure_kpa,incident_impulse,reflected_impulse,arrive_time_ms,constant_time_ms,friedlander_beta
5,4,2.7425308267802357,9.99999857954743,-0.26842985017149046,764.3558828136526,4586.135296881916,1597.3193173356697,0.0,5.999742489958137,17.67597724478578,8.44114887050441
5,4,1.4588371698525475,10.00000023952919,-2.3449429307975507,764.086928211551,4584.521569269306,1597.1077669726062,0.0,6.001489948384502,17.675767875637302,8.439165847448857
5,4,2.498580759441858,10.000000398133158,-1.1999209794782344,763.6392215977322,4581.8353295863935,1596.7554070777398,0.0,6.004401231790649,17.675415413480007,8.435862988993774
5,4,0.5692114089471769,10.000000766632265,-2.718857767286313,763.3706106173397,4580.223663704039,1596.5438757298064,0.0,6.00614937818008,17.67520158345988,8.433880241704566
5,4,1.9465653297364316,9.999999691978312,-1.995718694625136,762.923317424494,4577.539904546964,1596.191422803042,0.0,6.0090628403752815,17.674841582056207,8.430576679759245
5,4,2.7233180850697143,9.999999108777308,-0.6414148690609242,762.4760646612233,4574.85638796734,1595.838740202671,0.0,6.011979085370287,17.674476706364043,8.427271076637723
5,4,1.15040192918918,9.999999214526005,-2.5569494074237813,762.207694589574,4573.246167537443,1595.6269905099095,0.0,6.013730416726195,17.67425541211313,8.425286456913312
5,4,2.351365220834983,10.00000014898282,-1.5454556820317584,761.7603808625145,4570.562285175087,1595.2738409630415,0.0,6.016651944217019,17.673882642416554,8.421976665927705
5,4,0.20461974248704415,9.999998961198365,-2.8123055770863292,761.4923540880815,4568.954124528489,1595.062111071151,0.0,6.018403965588665,17.67365693487132,8.419992348569043
5,4,2.8233950782946033,10.000000653072584,-0.042090755767799824,761.3132668699162,4567.879601219497,1594.9205872424852,0.0,6.019575224976477,17.673505144408285,8.418666022775742
5,4,1.6880063449923903,10.000000491731434,-2.2710292884847765,761.0451385884404,4566.270831530643,1594.708620063719,0.0,6.021329745792753,17.673276418217647,8.416679558371758
5,4,2.652424532011629,10.00000067274787,-1.0137221686845699,760.5982810596015,4563.589686357609,1594.3551501221589,0.0,6.024256246920535,17.6728913222536,8.41336709742607
5,4,0.8110345587916873,10.000000133589747,-2.727427517439424,760.3303382220854,4561.982029332512,1594.1430783430596,0.0,6.026012493626629,17.672658072954654,8.411379781524213
5,4,2.155633397235944,9.99999998929161,-1.8724318684968586,759.8837374459795,4559.302424675877,1593.7893927072453,0.0,6.028942217431245,17.672265402901765,8.408065520031947
5,4,2.83352326352062,9.999999411240703,-0.424339445711645,759.4373367238534,4556.624020343121,1593.4356037529103,0.0,6.031873697980819,17.67186804567505,8.404750434529616
5,4,1.3901159283068103,10.000000432419464,-2.5120143331460203,759.1693215432862,4555.015929259717,1593.2230660893742,0.0,6.033635210125434,17.671627141551966,8.402758978011976
5,4,2.529771375876162,9.999999525000664,-1.3780879168941207,758.7231782583859,4552.339069550316,1592.8690623095492,0.0,6.03656991754569,17.671222246321783,8.399442120152685
5,4,0.4464649685073463,9.999999247829976,-2.8518938959859597,758.4555066336562,4550.733039801938,1592.6565457615618,0.0,6.038332124633766,17.670976995887713,8.397451009504573
5,4,1.9138319820929728,9.99999984094969,-2.1739781266954927,758.0093067353405,4548.055840412043,1592.3020779694955,0.0,6.041272132393959,17.670564295875476,8.394130056955271
5,4,2.7909672186328045,9.9999999959772,-0.809804286701928,757.563307709354,4545.379846256124,1591.947507744325,0.0,6.044213901401669,17.670146943579933,8.39080830896019
5,4,1.0575834087244085,9.999999438936792,-2.7130474950678525,757.2958800367999,4543.7752802208,1591.7347764478423,0.0,6.045979311174467,17.669894374829447,8.388815442453312
5,4,2.3563106610502684,10.000000173111989,-1.727231354774405,756.8499829111939,4541.099897467164,1591.3798679778627,0.0,6.048925350498481,17.669469391001694,8.385490798353251
5,4,0.06306362488699799,9.999999230720203,-2.9266740663773385,756.582741832438,4539.4964509946285,1591.1670337545002,0.0,6.050692493951449,17.66921237142825,8.383497134746067
5,4,2.924829183145097,10.000000466667622,-0.193298744532406,756.4042870768637,4538.425722461183,1591.02485761798,0.0,6.051873153691003,17.66903977766612,8.382165376376852
5,4,1.6293823067788489,9.999999625847229,-2.443562999512374,756.1371039933371,4536.822623960023,1590.81191241881,0.0,6.0536417702015735,17.66877992631012,8.380170781384297
5,4,2.695117183284238,9.999999579019478,-1.1911181068285293,755.6916675859451,4534.15000551567,1590.4566895199393,0.0,6.056592811698096,17.668342867182194,8.376843660813197
5,4,0.6958980437729035,10.000000179892952,-2.8691612878491703,755.4243585740828,4532.546151444497,1590.243392292236,0.0,6.058365238434398,17.66807827847342,8.374845947568707
5,4,2.1340222098239097,9.999998875630427,-2.0539986638627434,754.9793383733228,4529.876030239937,1589.8880821943521,0.0,6.061318483618802,17.667633951397594,8.37151831454349
5,4,2.9123889339533613,9.999999870124045,-0.5895770119395406,754.5340511460136,4527.204306876081,1589.5322966758874,0.0,6.06427660875772,17.66718456421843,8.368186425441632
5,4,1.306630944657959,9.999999265874395,-2.67513261797733,754.2671443584345,4525.602866150607,1589.3189117331203,0.0,6.0660512120858145,17.66691290312641,8.366188196997896
5,4,2.546403985606276,9.999999912688658,-1.560821937006468,753.8221180318772,4522.932708191263,1588.9629151059444,0.0,6.069012583135433,17.666456124345483,8.362854655034369
5,4,0.3112540391453102,9.99999891688844,-2.9761568844527826,753.5553988033388,4521.3323928200325,1588.7494285940904,0.0,6.070788926575865,17.66618007079829,8.360855673364394
5,4,1.8658981904468153,10.000000127113974,-2.3515110811421467,753.1104779306398,4518.662867583839,1588.3930966224318,0.0,6.073754584382243,17.665715761307588,8.357519327486752
5,4,2.845414244240252,9.999999975424492,-0.9857138492919792,752.6659153007646,4515.995491804588,1588.0367892707552,0.0,6.076720975802308,17.665247061056238,8.35418342829136
5,4,0.9507811113905492,9.999999595871746,-2.8632412221220966,752.3992873236697,4514.395723942018,1587.822966850406,0.0,6.078501578348241,17.664963673313306,8.352181638564485
5,4,2.346308531970707,9.99999909044677,-1.9115113159165005,751.9549864044648,4511.729918426789,1587.466449776687,0.0,6.081471221963442,17.66448764402595,8.348844131347068
5,4,3.01500194494449,9.999999047100108,-0.354615545789881,751.5107327676686,4509.0643966060115,1587.109708347722,0.0,6.08444367902645,17.66400691944968,8.345504752131603
5,4,1.5558994063248677,9.999999278787792,-2.6133039751920335,751.2441972385589,4507.465183431354,1586.8955509047653,0.0,6.086228545930458,17.66371622665464,8.34350018226396
5,4,2.7237883675641688,9.99999887727083,-1.3741099107242665,750.8002061691743,4504.801237015046,1586.5386006369306,0.0,6.089204259823113,17.66322820749957,8.340159223171847
5,4,0.5678054698343343,9.999999622776244,-3.0031706028806386,750.533704352491,4503.202226114946,1586.3242182859583,0.0,6.090991913715727,17.66293300646028,8.338152776851969
5,4,2.0973546801350156,9.999998860609306,-2.2359855708551195,750.0899762445825,4500.5398574674955,1585.9670597136212,0.0,6.093970887023294,17.66243771558829,8.334810255012986
5,4,2.97878459049294,10.000001290073047,-0.7632252166348431,749.6458322469864,4497.874993481919,1585.6093036145855,0.0,6.096955800471478,17.66193723627718,8.331462389358263
5,4,1.2088989580158158,9.99999990386673,-2.8334669882599464,749.3798892719358,4496.279335631614,1585.3949617688145,0.0,6.09874460611049,17.661635300393332,8.329456708756153
5,4,2.548463210927905,10.000000144919966,-1.7471453960834111,748.9363187761329,4493.617912656798,1585.0372476489026,0.0,6.101730702966905,17.661127932039726,8.32610964237171
5,4,0.16434296734713738,9.999999268478058,-3.09103845254277,748.6704102086063,4492.022461251638,1584.82268174228,0.0,6.10352229982941,17.66082152306599,8.324102112362867
5,4,3.097266787269291,9.999999928711189,-0.10664983805013846,748.492952023995,4490.957712143971,1584.67943533395,0.0,6.104718580994805,17.660616096278527,8.322761917178957
5,4,1.8030780742607804,10.000000052771345,-2.5273938458938683,748.2269495178548,4489.361697107129,1584.4646360693037,0.0,6.106512704586057,17.6603067612732,8.320752362076572
5,4,2.88642528398673,10.000000377990549,-1.1681978757198161,747.7836929509496,4486.702157705698,1584.106492545549,0.0,6.10950489241753,17.659787544817092,8.317401963848233
5,4,0.8306008161036056,10.000000097577205,-3.0067684286181433,747.5178801590222,4485.107280954133,1583.8915944471044,0.0,6.111300769603971,17.65947393216759,8.315391743061936
5,4,2.3214575396282835,10.000000050892515,-2.097328629885309,747.074888585522,4482.449331513132,1583.5332449175737,0.0,6.114296228629751,17.65894753714656,8.312039855217241
5,4,3.0934750703136085,10.000000452934025,-0.5251750986691901,746.6319473866397,4479.791684319838,1583.1746734325009,0.0,6.117294515143545,17.658416528491774,8.308686170788501
5,4,1.4679753884815805,9.999999853691413,-2.779376156805045,746.3663854440592,4478.198312664355,1582.9595686603595,0.0,6.119093635643738,17.658095927302707,8.306674452646929
5,4,2.7383171140765246,9.999999879632654,-1.5617358656331166,745.9237099520283,4475.54225971217,1582.6007920444656,0.0,6.122095197748556,17.657557776581754,8.303319306403123
5,4,0.4274445535959011,10.00000069113563,-3.1287734936056624,745.6580308376457,4473.948185025874,1582.3853400453331,0.0,6.123898161129237,17.657232559961685,8.301304618669434
5,4,2.0458409850516173,10.000000338258491,-2.4174479791280272,745.2156215602391,4471.293729361435,1582.0263588426005,0.0,6.126903001680317,17.65668728886022,8.297948027805646
5,4,3.032376322080436,9.999999520394187,-0.9443759521211561,744.7734170763025,4468.640502457815,1581.6672811814408,0.0,6.129909631469093,17.656137628661213,8.294590833676235
5,4,1.097435622798658,10.000000005676553,-2.9861999457585915,744.507990337879,4467.047942027274,1581.4516239183445,0.0,6.131715845942709,17.655805476323376,8.292574692940518
5,4,2.5359425379958807,9.999999713885307,-1.9360930286599833,744.0658992763514,4464.395395658108,1581.0922179472668,0.0,6.1347268016964085,17.65524854243413,8.2892149169357
5,4,0.006492128231504257,10.00000160342795,-3.195945569441425,743.8003573120011,4462.802143872006,1580.876214404755,0.0,6.136536865946437,17.65491179546541,8.287195835471337
5,4,3.1878748282017266,9.999998954579535,-0.27324906110624014,743.6240133991344,4461.744080394807,1580.7327160604875,0.0,6.137739549337566,17.65468724297387,8.2858545548919
5,4,1.7256914621771717,10.000000017817436,-2.7007175006559994,743.358686652004,4460.152119912024,1580.5167298226881,0.0,6.139550063206917,17.65434799577396,8.283835823872902
5,4,2.913779301313458,10.000000687377966,-1.3563193545875314,742.9167624939802,4457.500574963881,1580.1567759902202,0.0,6.142568186617784,17.65377925669188,8.280471744410386
5,4,0.6976498843641744,10.000000427612704,-3.1428828703643723,742.6517801257237,4455.910680754342,1579.9408176881595,0.0,6.144379420828227,17.653436022258273,8.278453582109439
5,4,2.2818659187487595,9.999999799634452,-2.2837277095873536,742.210276820904,4453.261660925424,1579.5807860996438,0.0,6.147399789638011,17.65286045711169,8.275089294291588
5,4,3.1598242235552476,9.999999607507155,-0.7041150318275586,741.7688266811792,4450.612960087075,1579.2205349427359,0.0,6.150422999520173,17.652280364634628,8.271723284608786
5,4,1.3660352324775278,9.99999991854451,-2.9409187922064386,741.503945687831,4449.0236741269855,1579.0042490674607,0.0,6.15223854066776,17.651930090178915,8.269702576032643
5,4,2.738597084989238,10.000000239376593,-1.7530426733698443,741.0626119117676,4446.375671470605,1578.643671979508,0.0,6.155266090382041,17.65134280759077,8.266334058595778
5,4,0.2755055980249073,10.000000131682304,-3.24530442594441,740.797922863033,4444.787537178198,1578.4272903210133,0.0,6.157083400079395,17.650988387188406,8.264312781129457
5,4,3.2605288267610946,10.00000008582735,-0.009282540267592437,740.6214844630748,4443.728906778449,1578.2830004064356,0.0,6.158295439207074,17.650751219762604,8.262965000260156
5,4,1.9797037308277923,10.00000096223111,-2.5974542665334805,740.3567062194281,4442.140237316569,1578.0663878693024,0.0,6.160115293065961,17.65039393338119,8.260941773495464
5,4,3.072851905266661,9.999999504133227,-1.132125892353557,739.916000292488,4439.496001754927,1577.705640230493,0.0,6.163146894617298,17.6497956017793,8.25757256071617
5,4,0.9727658402391016,10.000000865409252,-3.132532637171788,739.6512624511482,4437.907574706889,1577.4888079636264,0.0,6.16496956602519,17.649433983947564,8.255547619193914
5,4,2.508853337512623,9.999999007129617,-2.1267096532071137,739.2108260840171,4435.264956504103,1577.1278602892567,0.0,6.168004468467067,17.648828728530386,8.252177105739706
5,4,3.2670850095502875,9.999999388379987,-0.4490548840194601,738.7701409826932,4432.620845896159,1576.7664456078921,0.0,6.171044313761738,17.64821858078099,8.248802592188234
5,4,1.6340725802812157,10.000000401165995,-2.870588580324641,738.5056595140503,4431.033957084302,1576.549412579211,0.0,6.172870259732405,17.647850210753326,8.246776339250108
5,4,2.9272758091467534,9.99999856634792,-1.5491458588475178,738.0655482832609,4428.393289699566,1576.1880476556075,0.0,6.175911317047158,17.647233595223266,8.243402876742698
5,4,0.5525450526305355,10.000000059046837,-3.2708581561001795,737.8011083423074,4426.806650053844,1575.9707957855258,0.0,6.177740085834079,17.646860924659205,8.241374936520923
5,4,2.2276620356372443,9.999998722214706,-2.469765249654891,737.3611164284199,4424.16669857052,1575.6091078200352,0.0,6.180785498823341,17.646237230841283,8.237999056376083
5,4,3.2136505755656626,9.999999617568921,-0.8905723199199898,736.9208780768935,4421.525268461361,1575.246953870905,0.0,6.183835862538475,17.64560866428335,8.234619206784389
5,4,1.2505194157036366,9.999999850258018,-3.0970892974843856,736.65684690967,4419.94108145802,1575.029627035144,0.0,6.185666865197265,17.645229515239283,8.232591159609171
5,4,2.7245453905980375,9.99999942871289,-1.947083706012578,736.2170316596814,4417.302189958089,1574.6673997930277,0.0,6.188719494629409,17.6445943324866,8.229211243085905
5,4,0.11268832982928087,10.000000136593973,-3.352121901270577,735.9530430147871,4415.718258088723,1574.449854994189,0.0,6.190553325119534,17.644210915428218,8.227181535818797
5,4,3.3526250857504767,10.00000033050473,-0.18099305411540817,735.7771224035121,4414.662734421072,1574.3048315920328,0.0,6.19177603133221,17.643954507693966,8.225828536756111
5,4,1.8991863091389092,10.00000020435592,-2.7750870453310017,735.5133491570512,4413.0800949423065,1574.0873062105543,0.0,6.1936103194737955,17.64356870391929,8.223799247724513
5,4,3.0999223697476124,9.999999785671962,-1.3255716422186046,735.0738633553827,4410.443180132296,1573.7246655629992,0.0,6.196669125653063,17.642922304035075,8.220416501185268
5,4,0.8354294835427728,10.000000131853973,-3.2716854037146175,734.8101332117609,4408.860799270566,1573.506922759499,0.0,6.198506244667215,17.642532252827017,8.218385568799564
5,4,2.4672318527645243,10.000000197660793,-2.3180492551655787,734.3707697931771,4406.224618759063,1573.1439614743947,0.0,6.201569420891027,17.64187885824721,8.215000478617338
5,4,3.3344177075840604,9.99999977449434,-0.6332510326813887,733.9316147994638,4403.589688796783,1572.7809088676377,0.0,6.204634411612546,17.64122129935959,8.211614946937358
5,4,1.5285762620573917,9.999999755067023,-3.0361297056867,733.6681437154656,4402.008862292793,1572.562968904145,0.0,6.206474823285028,17.640824651749554,8.20958281584595
5,4,2.9267437555571387,9.999999811575051,-1.7457487094514539,733.2291120911294,4399.374672546776,1572.1995965640522,0.0,6.209544189178611,17.640160132350537,8.20619496840784
5,4,0.39591797794727823,10.000001161835588,-3.3899919074875515,732.9655352258386,4397.793211355031,1571.9813157734213,0.0,6.211388487533535,17.639759039176294,8.204160062686928
5,4,2.1590002606798753,9.999999889856554,-2.654510162552804,732.5269278469087,4395.161567081453,1571.6178728744771,0.0,6.214460131338937,17.63908803642832,8.200772234432717
5,4,3.2545824700177084,10.000000831466286,-1.08367953530209,732.0880796689692,4392.528478013815,1571.2539666584657,0.0,6.2175367458605,17.638412217834162,8.19738051649975
5,4,1.1218890883169736,9.999999102921455,-3.247064449581579,731.8252126922486,4390.951276153492,1571.03586295395,0.0,6.219381191923162,17.63800527861735,8.19534793033679
5,4,2.696108439183338,9.999999614164135,-2.1429180715321405,731.3866394291477,4388.319836574887,1570.6717627585524,0.0,6.222461139330189,17.637322784922038,8.191955100146304
5,4,3.4335393318879572,9.999998728204078,-0.3619194335443918,730.9484251752083,4385.69055105125,1570.3076969204628,0.0,6.225541856949793,17.636636423624946,8.188563030462205
5,4,1.8045584742553846,10.000000229629554,-2.9494443146659823,730.6852205178149,4384.111323106889,1570.0889012510838,0.0,6.227393812392924,17.636222049409955,8.186524683698526
5,4,3.1133293393073167,10.000000711354538,-1.5238081474890588,730.2469830793272,4381.481898475963,1569.7243938345885,0.0,6.230479971024318,17.63552857851871,8.183129214242573
5,4,0.6859868213124742,9.999999067643278,-3.4029025101674426,729.9844219062103,4379.906531437262,1569.5058800229724,0.0,6.232330563857138,17.635110984805486,8.181093924802717
5,4,2.4111425519861727,10.00000001292484,-2.5091729944408345,729.5463112784392,4377.277867670636,1569.141055824137,0.0,6.235421114877534,17.634410661635577,8.177696230005044
5,4,3.389423014519207,9.999998657304385,-0.8250119634738089,729.1087088427402,4374.652253056441,1568.7763910195813,0.0,6.238511386946579,17.633706754610056,8.17430047849793
5,4,1.4095835658380005,10.000000232643316,-3.1964826086754696,728.8458132293591,4373.074879376155,1568.5571868347645,0.0,6.240369500944575,17.63328176209176,8.172259475840779
5,4,2.9120406223955255,9.99999933604926,-1.945198809286887,728.4083384243789,4370.450030546273,1568.1922061389891,0.0,6.243464170236433,17.63257103906751,8.168861526376968
5,4,0.22841858799831444,9.99999956511421,-3.499605653359944,728.1457878192789,4368.874726915674,1567.973036151801,0.0,6.2453230288677375,17.63214239527808,8.166821291849027
5,4,3.5095613982861953,9.999999737184735,-0.07848730036503478,727.970776369059,4367.824658214354,1567.8268885993687,0.0,6.246562774287399,17.631855793414683,8.165460911466734
5,4,2.0760636013926876,10.000000024140611,-2.8370417096593195,727.7082926632472,4366.249755979483,1567.6076159643992,0.0,6.248423152119547,17.631424632927104,8.163420005918221
5,4,3.2822788296690435,9.999999079765084,-1.2825623483373114,727.2711566598468,4363.626939959081,1567.2422317855987,0.0,6.25152405208741,17.630703092336997,8.16001953248054
5,4,0.9806304048803085,9.999998918566991,-3.390043224823766,727.0088692205337,4362.0532153232025,1567.0228696600877,0.0,6.253386229606229,17.630268064612807,8.157978254450105
5,4,2.6532645482603616,9.999999324375704,-2.3396089715965176,726.571714142648,4359.430284855888,1566.6570469274316,0.0,6.256492589378758,17.629539516274228,8.15457447289894
5,4,3.502751592735833,9.999999223614974,-0.5512841068070291,726.1347700952525,4356.808620571515,1566.291136597355,0.0,6.259600782343253,17.628806968341344,8.151170365232849
5,4,1.6961193324415962,10.00000046529426,-3.119639105348707,725.8724502598527,4355.234701559117,1566.0713349680984,0.0,6.261468392330833,17.628365094461394,8.149125761060482
5,4,3.11284757307751,9.999999911467894,-1.7259269164034348,725.4357848924664,4352.614709354798,1565.7052352706917,0.0,6.264579942377574,17.62762606698053,8.145720683151312
5,4,0.5250213237470257,9.999998903936897,-3.525453490114121,725.1739580032204,4351.043748019322,1565.4855932030061,0.0,6.2664472469030095,17.62718086388931,8.143678041099593
5,4,2.340684350211814,9.999998793257458,-2.699151431992094,724.7374235219246,4348.424541131548,1565.1191805578317,0.0,6.269563211199918,17.626435131670394,8.140270854805584
5,4,3.4316860294045437,9.999999967623046,-1.0235016200481415,724.3008052303643,4345.8048313821855,1564.7524330529418,0.0,6.2726831239638265,17.625684931805008,8.136861062280758
5,4,1.2775038416318976,9.99999855948112,-3.3508070206990435,724.0392429497293,4344.235457698376,1564.5326010567592,0.0,6.27455375840398,17.625233444486874,8.134817444743563
5,4,2.883061681878791,10.0000001709375,-2.146569221837319,723.6027571237827,4341.616542742696,1564.165541576663,0.0,6.27767809196779,17.624476568601256,8.131405572860748
5,4,0.05071822719890269,9.999999204416548,-3.599052356432549,723.3412446068594,4340.047467641156,1563.9454977124456,0.0,6.279551590173209,17.624021035012735,8.129360481241653
5,4,3.5930264869890007,10.000001268480784,-0.264370062344242,723.1664836078786,4338.998901647272,1563.7983959540782,0.0,6.280804266590705,17.62371575351231,8.127993419259901
5,4,1.9790692369214091,9.999998558556008,-3.016452562983506,722.9053338588105,4337.432003152863,1563.5784989079953,0.0,6.282677179003498,17.623258277360417,8.125950004849459
5,4,3.296437230337955,10.000000088612218,-1.4863401732799377,722.4691936289618,4334.81516177377,1563.2110422047583,0.0,6.285807779339832,17.6224908228782,8.122535799082367
5,4,0.827257057092127,10.000000507753965,-3.525248306362763,722.2076527409946,4333.245916445968,1562.9905618020657,0.0,6.287686728578757,17.62202854342557,8.120487470511023
5,4,2.596029279019794,10.000000673415476,-2.536225412573202,721.771940883426,4330.631645300557,1562.6230426192676,0.0,6.290819644946514,17.62125498820113,8.117073534314553
5,4,3.559773547688092,10.000000321778174,-0.7482938896159442,721.3364415311858,4328.0186491871145,1562.2554381302489,0.0,6.293954405962321,17.620477537245254,8.113659342266526
5,4,1.574201018448458,10.000001224075485,-3.2848018299574293,721.0750208672109,4326.450125203266,1562.0346461408544,0.0,6.29583775578842,17.62000880061947,8.111608956964766
5,4,3.09829068406122,10.000000401204142,-1.9310169410088656,720.6398030564525,4323.838818338715,1561.666856003449,0.0,6.298975893338485,17.619225031231515,8.108193908192261
5,4,0.3531418061277786,9.99999994482909,-3.6386351060088162,720.3787275214244,4322.272365128546,1561.4461015457925,0.0,6.300860000845713,17.61875282702765,8.106144395141612
5,4,2.255993296334503,9.999999544075104,-2.8870653915422206,719.9436449052449,4319.661869431469,1561.0780023326697,0.0,6.304002575291184,17.617962499316903,8.10272735487565
5,4,3.4608258135978036,10.000001307507087,-1.2278716475315745,719.5083362938055,4317.050017762833,1560.709446916617,0.0,6.307150174025484,17.617167513196797,8.099306634930096
5,4,1.132779063416458,9.999999536903115,-3.4982867603200956,719.2476748511415,4315.486049106848,1560.4886301161894,0.0,6.309036572802749,17.61668944599526,8.097257407793826
5,4,2.839739245999367,10.000000821280535,-2.34893323969582,718.8126493017768,4312.875895810661,1560.1198905204371,0.0,6.312187556506617,17.615888198913392,8.093835875339805
5,4,3.6649125804388945,10.000000686519616,-0.4587747571866803,718.3779835034961,4310.267901020977,1559.7511909574487,0.0,6.315339333560612,17.61508338819855,8.090415280282162
5,4,1.8682714902024553,10.000000282217787,-3.191851148112447,718.11729818347,4308.70378910082,1559.5299409485135,0.0,6.317231204325988,17.614598688528535,8.08836291566856
5,4,3.2967902233539714,9.999999664968904,-1.6941235350356043,717.6829156689122,4306.097494013473,1559.1610580358476,0.0,6.320386370004671,17.613787659643332,8.084941533549955
5,4,0.6623118569623476,10.000000579712289,-3.6519264845817068,717.422138031895,4304.53282819137,1558.939475230928,0.0,6.322282182206629,17.613298744525284,8.082886633992427
5,4,2.52445569409787,10.00000037099023,-2.731840838424132,716.987893631835,4301.92736179101,1558.5702856725259,0.0,6.325441799489712,17.612481245967317,8.079463333023785
5,4,3.6041525874755926,9.999999634239982,-0.9521391544361241,716.5538631659555,4299.323178995733,1558.201013095535,0.0,6.328603272923838,17.611659956392806,8.07603984573809
5,4,1.4391702507959274,10.000000117662589,-3.4440807299720246,716.2933556221088,4297.760133732653,1557.9792463398692,0.0,6.3305024480844105,17.61116500221408,8.073984151445543
5,4,3.0695101133127696,9.999998891509899,-2.1381630049940945,715.8596094830598,4295.157656898358,1557.609791830196,0.0,6.333667317585308,17.610337556857775,8.070559919863753
5,4,0.17098381949875102,9.999999794522502,-3.741772844435635,715.5991566529513,4293.594939917708,1557.3878170600503,0.0,6.335569380360104,17.60983869175044,8.068502866618035
5,4,3.7456364734739545,10.000000706776671,-0.15693392011872684,715.4254966575392,4292.552979945235,1557.2397596496078,0.0,6.336838289475208,17.609505231544013,8.067130929465396
5,4,2.1572431606966513,10.000000754682128,-3.0720051660225005,715.1652598440796,4290.991559064478,1557.0178098002486,0.0,6.338740832116924,17.609004275956895,8.065074466251133
5,4,3.4765000064589247,10.000000289504221,-1.4372614714810787,714.7317228500491,4288.390337100294,1556.6478442050986,0.0,6.341913083794325,17.608166386739477,8.061647053426093
5,4,0.9758833882987057,10.000000753995447,-3.6381266323625088,714.471541353449,4286.829248120694,1556.4256868931673,0.0,6.3438185173088915,17.60766154137231,8.05958924769542
5,4,2.782046613384853,10.000000684230683,-2.551366041456358,714.0381451189869,4284.228870713921,1556.055417057987,0.0,6.346995234806301,17.606817274375206,8.056159987732062
5,4,3.724701165088308,9.999999187697803,-0.6609359377042137,713.6051084683696,4281.630650810218,1555.6851893624041,0.0,6.350172753713146,17.60596956426417,8.05273173002916
5,4,1.7439607173541165,10.000000101773583,-3.3623584874503516,713.3450540476443,4280.070324285866,1555.462726608117,0.0,6.352082624154136,17.605458494604818,8.050672051290418
5,4,3.2831130025355657,9.999999887710679,-1.9050164356613692,712.9120143882966,4277.47208632978,1555.0920718488849,0.0,6.355265676242943,17.604604159104554,8.047240827859499
5,4,0.4863687628298357,10.000001212745268,-3.769354158802101,712.6520166427972,4275.912099856783,1554.8694025697241,0.0,6.357178443697704,17.604089230242806,8.04517983418463
5,4,2.438638792480696,9.999998712229237,-2.9255363668146916,712.2195524416661,4273.317314649997,1554.4988161430695,0.0,6.3603627819043735,17.603229434673953,8.041750242022436
5,4,3.6354767194041173,10.000001019139702,-1.1619944581456068,711.7864380741289,4270.7186284447735,1554.1274068906757,0.0,6.3635553663332125,17.60236422603679,8.038313665690852
5,4,1.2914309044064645,9.999999221879202,-3.5966460175369996,711.5271458958329,4269.162875374997,1553.9049283379593,0.0,6.365468326792994,17.601844281078492,8.036255419550606
5,4,3.0264017053589183,10.000000128725766,-2.346449144710238,711.0944635466981,4266.5667812801885,1553.533464634804,0.0,6.368663265461847,17.600973361752036,8.032819356769318
5,4,3.820910905907429,9.999999603081884,-0.35621660596646143,710.6621411652978,4263.972846991787,1553.16204442777,0.0,6.371859011668629,17.60009906910617,8.029384337273026
5,4,2.0446480748064175,10.000000024274133,-3.2530727363592282,710.4026903138681,4262.416141883208,1552.9390154418431,0.0,6.373778549593328,17.599572412609486,8.02732199938222
5,4,3.4784088943827856,9.99999987587499,-1.6507995300033127,709.9705123152422,4259.8230738914535,1552.567294325653,0.0,6.376978781379662,17.59869187029543,8.023885231383
5,4,0.8073253762140921,10.000000700062468,-3.769556923745417,709.7111197437181,4258.266718462309,1552.3440602665326,0.0,6.378901224991282,17.598161410043588,8.021821621445977
5,4,2.709999678363627,9.999999146449326,-2.7529456561755,709.2793738787943,4255.676243272766,1551.9722860080308,0.0,6.382103816514701,17.597275228529217,8.018385406606784
5,4,3.7719120034461717,9.999999715439873,-0.8700678405250794,708.8474139814169,4253.084483888501,1551.6000616896868,0.0,6.385311477913181,17.596384539406156,8.014945690508311
5,4,1.60646782292171,9.999999189586173,-3.5271147703962247,708.5884395077454,4251.530637046472,1551.376773160818,0.0,6.3872362512727285,17.595848592157623,8.012882604200898
5,4,3.255222148716386,9.999999238273682,-2.11811569174733,708.1567690351077,4248.940614210646,1551.0043730067803,0.0,6.390447342210719,17.59495200650708,8.009442325550298
5,4,0.300032691388939,9.999999999563196,-3.876835879403011,707.8977105616965,4247.386263370179,1550.78075674,0.0,6.392376091928307,17.594411992851125,8.007376852027008
